chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,1,第5章 深度学习、多模态AI与显微组织识别,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s001_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s001_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s001_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,64260,1200,799,af15ca9fe11f55270ae4e16083faf6d4f666eeb3abef7753a1e260baa141c29d,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0+%E5%A4%9A%E6%A8%A1%E6%80%81AI%E4%B8%8E%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0+%E5%A4%9A%E6%A8%A1%E6%80%81AI%E4%B8%8E%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 深度学习 多模态AI与显微组织识别,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 深度学习 多模态AI与显微组织识别,算法流程,algorithm_diagram,第5章 深度学习、多模态AI与显微组织识别的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,98,分割案例：双相组织相分数计算,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s098_r1_illustration.jpg,assets/downloaded/ch05/text1_expanded/ch05_s098_r1_illustration.jpg,ch05_s098_r1_illustration.jpg,.jpg,43294,1000,700,d4644fc670321b3238eb7e98f499cc27673d210f0b63490e27e501a5cc0f09b9,https://www.bing.com/images/search?q=deep+learning+microstructure+recognition+CNN+architecture+%E5%88%86%E5%89%B2%E6%A1%88%E4%BE%8B%EF%BC%9A%E5%8F%8C%E7%9B%B8%E7%BB%84%E7%BB%87%E7%9B%B8%E5%88%86%E6%95%B0%E8%AE%A1%E7%AE%97+concept+diagram+open+educational+resource+%E5%88%86%E5%89%B2%E6%A1%88%E4%BE%8B+%E5%8F%8C%E7%9B%B8%E7%BB%84%E7%BB%87%E7%9B%B8%E5%88%86%E6%95%B0%E8%AE%A1%E7%AE%97,https://tse1.mm.bing.net/th?q=deep+learning+microstructure+recognition+CNN+architecture+%E5%88%86%E5%89%B2%E6%A1%88%E4%BE%8B%EF%BC%9A%E5%8F%8C%E7%9B%B8%E7%BB%84%E7%BB%87%E7%9B%B8%E5%88%86%E6%95%B0%E8%AE%A1%E7%AE%97+concept+diagram+open+educational+resource+%E5%88%86%E5%89%B2%E6%A1%88%E4%BE%8B+%E5%8F%8C%E7%9B%B8%E7%BB%84%E7%BB%87%E7%9B%B8%E5%88%86%E6%95%B0%E8%AE%A1%E7%AE%97&w=1400&h=900&c=7&rs=1&p=0,deep learning microstructure recognition CNN architecture 分割案例：双相组织相分数计算 concept diagram open educational resource 分割案例 双相组织相分数计算,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,deep learning microstructure recognition CNN architecture 分割案例：双相组织相分数计算 concept diagram open educational resource 分割案例 双相组织相分数计算,概念示意,schematic,分割案例：双相组织相分数计算的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,99,缺陷识别案例：增材制造孔隙,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s099_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s099_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s099_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,132167,1598,900,55f707bf0c7ce69a09cba341a85849346886f07fe6dbd778da1c7205e0020133,https://www.bing.com/images/search?q=deep+learning+microstructure+recognition+CNN+architecture+%E7%BC%BA%E9%99%B7%E8%AF%86%E5%88%AB%E6%A1%88%E4%BE%8B%EF%BC%9A%E5%A2%9E%E6%9D%90%E5%88%B6%E9%80%A0%E5%AD%94%E9%9A%99+concept+diagram+open+educational+resource+%E7%BC%BA%E9%99%B7%E8%AF%86%E5%88%AB%E6%A1%88%E4%BE%8B+%E5%A2%9E%E6%9D%90%E5%88%B6%E9%80%A0%E5%AD%94%E9%9A%99,https://tse1.mm.bing.net/th?q=deep+learning+microstructure+recognition+CNN+architecture+%E7%BC%BA%E9%99%B7%E8%AF%86%E5%88%AB%E6%A1%88%E4%BE%8B%EF%BC%9A%E5%A2%9E%E6%9D%90%E5%88%B6%E9%80%A0%E5%AD%94%E9%9A%99+concept+diagram+open+educational+resource+%E7%BC%BA%E9%99%B7%E8%AF%86%E5%88%AB%E6%A1%88%E4%BE%8B+%E5%A2%9E%E6%9D%90%E5%88%B6%E9%80%A0%E5%AD%94%E9%9A%99&w=1400&h=900&c=7&rs=1&p=0,deep learning microstructure recognition CNN architecture 缺陷识别案例：增材制造孔隙 concept diagram open educational resource 缺陷识别案例 增材制造孔隙,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,deep learning microstructure recognition CNN architecture 缺陷识别案例：增材制造孔隙 concept diagram open educational resource 缺陷识别案例 增材制造孔隙,概念示意,schematic,缺陷识别案例：增材制造孔隙的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,101,Python示例：由掩膜计算面积分数,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,assets/downloaded/ch05/text1_expanded/ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,.jpg,67134,1598,900,e87947a7876be2a88c1ec43f11419cfcef41cf96a5307f0b18dcaec79cb8f4de,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+deep+learning+microstructure+recognition+CNN+architecture+Python%E7%A4%BA%E4%BE%8B+%E7%94%B1%E6%8E%A9%E8%86%9C%E8%AE%A1%E7%AE%97%E9%9D%A2%E7%A7%AF%E5%88%86%E6%95%B0,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+deep+learning+microstructure+recognition+CNN+architecture+Python%E7%A4%BA%E4%BE%8B+%E7%94%B1%E6%8E%A9%E8%86%9C%E8%AE%A1%E7%AE%97%E9%9D%A2%E7%A7%AF%E5%88%86%E6%95%B0&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram deep learning microstructure recognition CNN architecture Python示例 由掩膜计算面积分数,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram deep learning microstructure recognition CNN architecture Python示例 由掩膜计算面积分数,数据流程,flowchart,Python示例：由掩膜计算面积分数的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,102,Python示例：简单连通区域统计,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s102_r1_python-pandas.jpg,assets/downloaded/ch05/text1_expanded/ch05_s102_r1_python-pandas.jpg,ch05_s102_r1_python-pandas.jpg,.jpg,40490,1200,800,7f17efc1c6eb0b0e47e02a9fdf03e6218890be108533c4996c9f6adbfc3aefdb,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+deep+learning+microstructure+recognition+CNN+architecture+Python%E7%A4%BA%E4%BE%8B+%E7%AE%80%E5%8D%95%E8%BF%9E%E9%80%9A%E5%8C%BA%E5%9F%9F%E7%BB%9F%E8%AE%A1,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+deep+learning+microstructure+recognition+CNN+architecture+Python%E7%A4%BA%E4%BE%8B+%E7%AE%80%E5%8D%95%E8%BF%9E%E9%80%9A%E5%8C%BA%E5%9F%9F%E7%BB%9F%E8%AE%A1&w=1400&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram deep learning microstructure recognition CNN architecture Python示例 简单连通区域统计,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram deep learning microstructure recognition CNN architecture Python示例 简单连通区域统计,数据流程,flowchart,Python示例：简单连通区域统计的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,103,深度模型与传统图像处理的关系,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s103_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s103_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s103_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,56595,1595,900,fa04f3e6d4d3b0933af526db2b7146994c50b49255aecc3e74a4c5c0734d9674,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%B7%B1%E5%BA%A6%E6%A8%A1%E5%9E%8B%E4%B8%8E%E4%BC%A0%E7%BB%9F%E5%9B%BE%E5%83%8F%E5%A4%84%E7%90%86%E7%9A%84%E5%85%B3%E7%B3%BB,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%B7%B1%E5%BA%A6%E6%A8%A1%E5%9E%8B%E4%B8%8E%E4%BC%A0%E7%BB%9F%E5%9B%BE%E5%83%8F%E5%A4%84%E7%90%86%E7%9A%84%E5%85%B3%E7%B3%BB&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 深度模型与传统图像处理的关系,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 深度模型与传统图像处理的关系,算法流程,algorithm_diagram,深度模型与传统图像处理的关系的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,104,组织识别模型部署前检查,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s104_r1_microstructure-microscopy.jpg,assets/downloaded/ch05/text1_expanded/ch05_s104_r1_microstructure-microscopy.jpg,ch05_s104_r1_microstructure-microscopy.jpg,.jpg,34081,996,700,1a2aa7e148006d29753c52a4bfa7a987bccacb6076572915a9d074828707b423,https://www.bing.com/images/search?q=materials+microstructure+recognition+microscopy+image+deep+learning+microstructure+recognition+CNN+architecture+%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB%E6%A8%A1%E5%9E%8B%E9%83%A8%E7%BD%B2%E5%89%8D%E6%A3%80%E6%9F%A5,https://tse1.mm.bing.net/th?q=materials+microstructure+recognition+microscopy+image+deep+learning+microstructure+recognition+CNN+architecture+%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB%E6%A8%A1%E5%9E%8B%E9%83%A8%E7%BD%B2%E5%89%8D%E6%A3%80%E6%9F%A5&w=1400&h=900&c=7&rs=1&p=0,materials microstructure recognition microscopy image deep learning microstructure recognition CNN architecture 组织识别模型部署前检查,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,materials microstructure recognition microscopy image deep learning microstructure recognition CNN architecture 组织识别模型部署前检查,材料组织,microscopy,组织识别模型部署前检查的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,106,5.6 深度模型的不确定性与可解释性,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s106_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s106_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s106_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,137273,1598,900,6eccc2712108f598f99a4be6f8f3cad7d09937a1f79c3357e071de3b1a7a3140,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+deep+learning+microstructure+recognition+CNN+architecture+5+6+%E6%B7%B1%E5%BA%A6%E6%A8%A1%E5%9E%8B%E7%9A%84%E4%B8%8D%E7%A1%AE%E5%AE%9A%E6%80%A7%E4%B8%8E%E5%8F%AF%E8%A7%A3%E9%87%8A%E6%80%A7,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+deep+learning+microstructure+recognition+CNN+architecture+5+6+%E6%B7%B1%E5%BA%A6%E6%A8%A1%E5%9E%8B%E7%9A%84%E4%B8%8D%E7%A1%AE%E5%AE%9A%E6%80%A7%E4%B8%8E%E5%8F%AF%E8%A7%A3%E9%87%8A%E6%80%A7&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow deep learning microstructure recognition CNN architecture 5 6 深度模型的不确定性与可解释性,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow deep learning microstructure recognition CNN architecture 5 6 深度模型的不确定性与可解释性,算法流程,flowchart,5.6 深度模型的不确定性与可解释性的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,107,5.6 的学习任务,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s107_r1_algorithm.jpg,assets/downloaded/ch05/text1_expanded/ch05_s107_r1_algorithm.jpg,ch05_s107_r1_algorithm.jpg,.jpg,75903,1000,700,a04c5bd8696ac56d040f72446f9df2eb1484f7623c0d82c4de76a4f2be5efae0,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+5+6+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+5+6+%E7%9A%84%E5%AD%A6%E4%B9%A0%E4%BB%BB%E5%8A%A1&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 5 6 的学习任务,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 5 6 的学习任务,算法流程,algorithm_diagram,5.6 的学习任务的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,108,为什么深度模型需要不确定性？,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s108_r1_algorithm.jpg,assets/downloaded/ch05/text1_expanded/ch05_s108_r1_algorithm.jpg,ch05_s108_r1_algorithm.jpg,.jpg,76288,1000,700,5d493da5c9290a5aa5424f6d837c652ec5c1f634865c850b0ff292ddcb11a71c,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+deep+learning+microstructure+recognition+CNN+architecture+%E4%B8%BA%E4%BB%80%E4%B9%88%E6%B7%B1%E5%BA%A6%E6%A8%A1%E5%9E%8B%E9%9C%80%E8%A6%81%E4%B8%8D%E7%A1%AE%E5%AE%9A%E6%80%A7,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+deep+learning+microstructure+recognition+CNN+architecture+%E4%B8%BA%E4%BB%80%E4%B9%88%E6%B7%B1%E5%BA%A6%E6%A8%A1%E5%9E%8B%E9%9C%80%E8%A6%81%E4%B8%8D%E7%A1%AE%E5%AE%9A%E6%80%A7&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow deep learning microstructure recognition CNN architecture 为什么深度模型需要不确定性,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow deep learning microstructure recognition CNN architecture 为什么深度模型需要不确定性,算法流程,flowchart,为什么深度模型需要不确定性？的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,109,两类不确定性,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch03\text1_expanded\ch03_s086_r1_bayesian-optimization-active-learning-loop-a.jpg,assets/downloaded/ch03/text1_expanded/ch03_s086_r1_bayesian-optimization-active-learning-loop-a.jpg,ch03_s086_r1_bayesian-optimization-active-learning-loop-a.jpg,.jpg,,,,4d3d2ccfcc76109435b4b994b9b397615c4125a1dce52cd4ef3afdcb18d1195a,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+deep+learning+microstructure+recognition+CNN+architecture+ch05+109,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+deep+learning+microstructure+recognition+CNN+architecture+ch05+109&w=1600&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow deep learning microstructure recognition CNN architecture ch05 109,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow deep learning microstructure recognition CNN architecture ch05 109,算法流程,flowchart,两类不确定性的教学示意图,底部横向流程图,assets/downloaded/ch03/text1_expanded/ch03_s086_r1_bayesian-optimization-active-learning-loop-a.jpg,expanded loose mode; duplicate reused after 12 query variants
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,110,Softmax 概率的局限,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s110_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s110_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s110_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,90328,1600,899,b148e91c32613a6d308b3dba2a0317a6048802b8e7c218a218749be470bc15eb,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+deep+learning+microstructure+recognition+CNN+architecture+Softmax+%E6%A6%82%E7%8E%87%E7%9A%84%E5%B1%80%E9%99%90,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+deep+learning+microstructure+recognition+CNN+architecture+Softmax+%E6%A6%82%E7%8E%87%E7%9A%84%E5%B1%80%E9%99%90&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood deep learning microstructure recognition CNN architecture Softmax 概率的局限,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood deep learning microstructure recognition CNN architecture Softmax 概率的局限,算法流程,algorithm_diagram,Softmax 概率的局限的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,111,校准：概率是否可信？,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s111_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s111_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s111_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,101593,1398,900,60a33c0244260c3f3311a162d5c8f13e1ed6ad50f6f2622c8129adfa86de92af,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+deep+learning+microstructure+recognition+CNN+architecture+%E6%A0%A1%E5%87%86+%E6%A6%82%E7%8E%87%E6%98%AF%E5%90%A6%E5%8F%AF%E4%BF%A1,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+deep+learning+microstructure+recognition+CNN+architecture+%E6%A0%A1%E5%87%86+%E6%A6%82%E7%8E%87%E6%98%AF%E5%90%A6%E5%8F%AF%E4%BF%A1&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood deep learning microstructure recognition CNN architecture 校准 概率是否可信,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood deep learning microstructure recognition CNN architecture 校准 概率是否可信,算法流程,algorithm_diagram,校准：概率是否可信？的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,112,MC Dropout：近似估计模型不确定性,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s112_r1_dropout-deep-learning-microstructure-recogni.jpg,assets/downloaded/ch05/text1_expanded/ch05_s112_r1_dropout-deep-learning-microstructure-recogni.jpg,ch05_s112_r1_dropout-deep-learning-microstructure-recogni.jpg,.jpg,85486,1200,800,b8be0e29123f2cf8bac743953cf06e1ef4e6b81b80953c2404933d8db87f8f89,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+deep+learning+microstructure+recognition+CNN+architecture+MC+Dropout+%E8%BF%91%E4%BC%BC%E4%BC%B0%E8%AE%A1%E6%A8%A1%E5%9E%8B%E4%B8%8D%E7%A1%AE%E5%AE%9A%E6%80%A7,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+deep+learning+microstructure+recognition+CNN+architecture+MC+Dropout+%E8%BF%91%E4%BC%BC%E4%BC%B0%E8%AE%A1%E6%A8%A1%E5%9E%8B%E4%B8%8D%E7%A1%AE%E5%AE%9A%E6%80%A7&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow deep learning microstructure recognition CNN architecture MC Dropout 近似估计模型不确定性,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow deep learning microstructure recognition CNN architecture MC Dropout 近似估计模型不确定性,算法流程,flowchart,MC Dropout：近似估计模型不确定性的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,113,深度集成：多个模型共同判断,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s113_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s113_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s113_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,114491,1598,900,6355bb0b77e3bcf1bd7e04a53a2e62632223309e00ab2e47afe478a41c2a496c,https://www.bing.com/images/search?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+deep+learning+microstructure+recognition+CNN+architecture+%E6%B7%B1%E5%BA%A6%E9%9B%86%E6%88%90+%E5%A4%9A%E4%B8%AA%E6%A8%A1%E5%9E%8B%E5%85%B1%E5%90%8C%E5%88%A4%E6%96%AD,https://tse1.mm.bing.net/th?q=Bayesian+optimization+active+learning+loop+acquisition+function+AI+agent+workflow+deep+learning+microstructure+recognition+CNN+architecture+%E6%B7%B1%E5%BA%A6%E9%9B%86%E6%88%90+%E5%A4%9A%E4%B8%AA%E6%A8%A1%E5%9E%8B%E5%85%B1%E5%90%8C%E5%88%A4%E6%96%AD&w=1400&h=900&c=7&rs=1&p=0,Bayesian optimization active learning loop acquisition function AI agent workflow deep learning microstructure recognition CNN architecture 深度集成 多个模型共同判断,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayesian optimization active learning loop acquisition function AI agent workflow deep learning microstructure recognition CNN architecture 深度集成 多个模型共同判断,算法流程,flowchart,深度集成：多个模型共同判断的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
