chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,53,推荐的AI使用记录表,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s053_r1_schematic.jpg,assets/downloaded/ch10/text1_expanded/ch10_s053_r1_schematic.jpg,ch10_s053_r1_schematic.jpg,.jpg,82048,1200,800,d5316182e2e99bf85c143540958f176df673d7067c8bfd793326fe4fa6492f7b,https://www.bing.com/images/search?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+%E6%8E%A8%E8%8D%90%E7%9A%84AI%E4%BD%BF%E7%94%A8%E8%AE%B0%E5%BD%95%E8%A1%A8+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+%E6%8E%A8%E8%8D%90%E7%9A%84AI%E4%BD%BF%E7%94%A8%E8%AE%B0%E5%BD%95%E8%A1%A8,https://tse1.mm.bing.net/th?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+%E6%8E%A8%E8%8D%90%E7%9A%84AI%E4%BD%BF%E7%94%A8%E8%AE%B0%E5%BD%95%E8%A1%A8+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+%E6%8E%A8%E8%8D%90%E7%9A%84AI%E4%BD%BF%E7%94%A8%E8%AE%B0%E5%BD%95%E8%A1%A8&w=1200&h=800&c=7&rs=1&p=0,可信AI 数据安全 综合应用 推荐的AI使用记录表 教学示意图 推荐的AI使用记录表,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,可信AI 数据安全 综合应用 推荐的AI使用记录表 教学示意图 推荐的AI使用记录表,概念示意,schematic,推荐的AI使用记录表的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,54,科研写作中的合规表达,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s054_r1_illustration.jpg,assets/downloaded/ch10/text1_expanded/ch10_s054_r1_illustration.jpg,ch10_s054_r1_illustration.jpg,.jpg,34821,1000,700,c903cdac75f9ef5f18a785c817ffe61cc6c3d0362f5827e259778f46586a127b,https://www.bing.com/images/search?q=%E7%A7%91%E7%A0%94%E5%86%99%E4%BD%9C%E4%B8%AD%E7%9A%84%E5%90%88%E8%A7%84%E8%A1%A8%E8%BE%BE+concept+illustration+diagram,https://tse1.mm.bing.net/th?q=%E7%A7%91%E7%A0%94%E5%86%99%E4%BD%9C%E4%B8%AD%E7%9A%84%E5%90%88%E8%A7%84%E8%A1%A8%E8%BE%BE+concept+illustration+diagram&w=1000&h=700&c=7&rs=1&p=0,科研写作中的合规表达 concept illustration diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,科研写作中的合规表达 concept illustration diagram,概念示意,algorithm_diagram,科研写作中的合规表达的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,55,课程作业中的AI使用规范,yes,5,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s055_r1_trustworthy-data-security-privacy-explainabl.jpg,assets/downloaded/ch10/text1_expanded/ch10_s055_r1_trustworthy-data-security-privacy-explainabl.jpg,ch10_s055_r1_trustworthy-data-security-privacy-explainabl.jpg,.jpg,80521,1400,900,96ebea5db33605e45fb9ec815a736161dcd4019339a3325e151a9f1601b4606d,https://www.bing.com/images/search?q=trustworthy+AI+data+security+privacy+explainable+AI+concept+illustration+diagram+%E8%AF%BE%E7%A8%8B%E4%BD%9C%E4%B8%9A%E4%B8%AD%E7%9A%84AI%E4%BD%BF%E7%94%A8%E8%A7%84%E8%8C%83+education,https://tse1.mm.bing.net/th?q=trustworthy+AI+data+security+privacy+explainable+AI+concept+illustration+diagram+%E8%AF%BE%E7%A8%8B%E4%BD%9C%E4%B8%9A%E4%B8%AD%E7%9A%84AI%E4%BD%BF%E7%94%A8%E8%A7%84%E8%8C%83+education&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI data security privacy explainable AI concept illustration diagram 课程作业中的AI使用规范 education,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI data security privacy explainable AI concept illustration diagram 课程作业中的AI使用规范 education,概念示意,schematic,课程作业中的AI使用规范的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,56,从工具使用到科研能力,yes,8,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s056_r1_agent-trustworthy-data-security-privacy-fair.jpg,assets/downloaded/ch10/text1_expanded/ch10_s056_r1_agent-trustworthy-data-security-privacy-fair.jpg,ch10_s056_r1_agent-trustworthy-data-security-privacy-fair.jpg,.jpg,80387,1600,900,48b01badc9dd762b0ea319736233614701eee0dbdf2b93e4bf357ec9bf1ec878,https://www.bing.com/images/search?q=Agent+trustworthy+data+security+privacy+fairness+explainability+scientific+visualization,https://tse1.mm.bing.net/th?q=Agent+trustworthy+data+security+privacy+fairness+explainability+scientific+visualization&w=1600&h=900&c=7&rs=1&p=0,Agent trustworthy data security privacy fairness explainability scientific visualization,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Agent trustworthy data security privacy fairness explainability scientific visualization,算法流程,flowchart,从工具使用到科研能力的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,57,10.4 可解释AI与模型可信度评价 △★,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s057_r1_schematic.jpg,assets/downloaded/ch10/text1_expanded/ch10_s057_r1_schematic.jpg,ch10_s057_r1_schematic.jpg,.jpg,59377,1200,799,892544ca9416815b7afa24b3701c9aa4862578f5c2ef0447b4fb87fbeb7beb94,https://www.bing.com/images/search?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E9%9A%90%E7%A7%81+%E5%85%AC%E5%B9%B3%E6%80%A7+%E5%8F%AF%E8%A7%A3%E9%87%8A%E6%80%A7+%E7%A4%BA%E6%84%8F%E5%9B%BE+10.4+%E5%8F%AF%E8%A7%A3%E9%87%8AAI%E4%B8%8E%E6%A8%A1%E5%9E%8B%E5%8F%AF%E4%BF%A1%E5%BA%A6%E8%AF%84%E4%BB%B7+%E2%96%B3%E2%98%85+10+4+%E5%8F%AF%E8%A7%A3%E9%87%8AAI%E4%B8%8E%E6%A8%A1%E5%9E%8B%E5%8F%AF%E4%BF%A1%E5%BA%A6%E8%AF%84%E4%BB%B7,https://tse1.mm.bing.net/th?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E9%9A%90%E7%A7%81+%E5%85%AC%E5%B9%B3%E6%80%A7+%E5%8F%AF%E8%A7%A3%E9%87%8A%E6%80%A7+%E7%A4%BA%E6%84%8F%E5%9B%BE+10.4+%E5%8F%AF%E8%A7%A3%E9%87%8AAI%E4%B8%8E%E6%A8%A1%E5%9E%8B%E5%8F%AF%E4%BF%A1%E5%BA%A6%E8%AF%84%E4%BB%B7+%E2%96%B3%E2%98%85+10+4+%E5%8F%AF%E8%A7%A3%E9%87%8AAI%E4%B8%8E%E6%A8%A1%E5%9E%8B%E5%8F%AF%E4%BF%A1%E5%BA%A6%E8%AF%84%E4%BB%B7&w=1200&h=800&c=7&rs=1&p=0,可信AI 数据安全 隐私 公平性 可解释性 示意图 10.4 可解释AI与模型可信度评价 △★ 10 4 可解释AI与模型可信度评价,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,可信AI 数据安全 隐私 公平性 可解释性 示意图 10.4 可解释AI与模型可信度评价 △★ 10 4 可解释AI与模型可信度评价,安全合规案例,schematic,10.4 可解释AI与模型可信度评价 △★的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,58,10.4.1 可解释性与可解释AI,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s058_r1_data-security-privacy-compliance.jpg,assets/downloaded/ch10/text1_expanded/ch10_s058_r1_data-security-privacy-compliance.jpg,ch10_s058_r1_data-security-privacy-compliance.jpg,.jpg,53412,1000,699,689229dc5383c2ae7d48b2c61d4891b4f2ce61a103005abe330fa7bce4b62f2f,https://www.bing.com/images/search?q=10+4+1+%E5%8F%AF%E8%A7%A3%E9%87%8A%E6%80%A7%E4%B8%8E%E5%8F%AF%E8%A7%A3%E9%87%8AAI+data+security+privacy+compliance+diagram,https://tse1.mm.bing.net/th?q=10+4+1+%E5%8F%AF%E8%A7%A3%E9%87%8A%E6%80%A7%E4%B8%8E%E5%8F%AF%E8%A7%A3%E9%87%8AAI+data+security+privacy+compliance+diagram&w=1000&h=700&c=7&rs=1&p=0,10 4 1 可解释性与可解释AI data security privacy compliance diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,10 4 1 可解释性与可解释AI data security privacy compliance diagram,安全合规案例,schematic,10.4.1 可解释性与可解释AI的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,59,解释性方法分类,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s059_r1_algorithm.jpg,assets/downloaded/ch10/text1_expanded/ch10_s059_r1_algorithm.jpg,ch10_s059_r1_algorithm.jpg,.jpg,48967,1000,700,17f3a408ddf2b8e8102b8076d6d5329a7c120f84ec21c82dac078c442963199b,https://www.bing.com/images/search?q=%E8%A7%A3%E9%87%8A%E6%80%A7%E6%96%B9%E6%B3%95%E5%88%86%E7%B1%BB+algorithm+workflow+diagram,https://tse1.mm.bing.net/th?q=%E8%A7%A3%E9%87%8A%E6%80%A7%E6%96%B9%E6%B3%95%E5%88%86%E7%B1%BB+algorithm+workflow+diagram&w=1000&h=700&c=7&rs=1&p=0,解释性方法分类 algorithm workflow diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,解释性方法分类 algorithm workflow diagram,算法流程,flowchart,解释性方法分类的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,60,线性模型的解释,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s060_r1_microstructure-recognition-microscopy-trustw.jpg,assets/downloaded/ch10/text1_expanded/ch10_s060_r1_microstructure-recognition-microscopy-trustw.jpg,ch10_s060_r1_microstructure-recognition-microscopy-trustw.jpg,.jpg,95937,1400,900,927ae9e7d682c7654e34871b99116041ae8241dc66372ffc43f8397828d94cd5,https://www.bing.com/images/search?q=materials+microstructure+recognition+microscopy+image+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+%E7%BA%BF%E6%80%A7%E6%A8%A1%E5%9E%8B%E7%9A%84%E8%A7%A3%E9%87%8A,https://tse1.mm.bing.net/th?q=materials+microstructure+recognition+microscopy+image+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+%E7%BA%BF%E6%80%A7%E6%A8%A1%E5%9E%8B%E7%9A%84%E8%A7%A3%E9%87%8A&w=1400&h=900&c=7&rs=1&p=0,materials microstructure recognition microscopy image trustworthy AI data security privacy fairness explainability workflow 线性模型的解释,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,materials microstructure recognition microscopy image trustworthy AI data security privacy fairness explainability workflow 线性模型的解释,材料组织,microscopy,线性模型的解释的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,61,决策树路径解释,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s061_r1_algorithm.jpg,assets/downloaded/ch10/text1_expanded/ch10_s061_r1_algorithm.jpg,ch10_s061_r1_algorithm.jpg,.jpg,58254,1000,699,15989223a234dc25bf98c5741b3c59105827fb563b5f1993071917b474c5ff80,https://www.bing.com/images/search?q=%E5%86%B3%E7%AD%96%E6%A0%91%E8%B7%AF%E5%BE%84%E8%A7%A3%E9%87%8A+algorithm+workflow+diagram,https://tse1.mm.bing.net/th?q=%E5%86%B3%E7%AD%96%E6%A0%91%E8%B7%AF%E5%BE%84%E8%A7%A3%E9%87%8A+algorithm+workflow+diagram&w=1000&h=700&c=7&rs=1&p=0,决策树路径解释 algorithm workflow diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,决策树路径解释 algorithm workflow diagram,算法流程,flowchart,决策树路径解释的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,62,置换特征重要性,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s062_r1_illustration.jpg,assets/downloaded/ch10/text1_expanded/ch10_s062_r1_illustration.jpg,ch10_s062_r1_illustration.jpg,.jpg,56332,1000,699,1d7d8fe1d3d7d91af4453160e61f4fe97ee0b3cca130ed429d9733dd012511e3,https://www.bing.com/images/search?q=%E7%BD%AE%E6%8D%A2%E7%89%B9%E5%BE%81%E9%87%8D%E8%A6%81%E6%80%A7+concept+illustration+diagram,https://tse1.mm.bing.net/th?q=%E7%BD%AE%E6%8D%A2%E7%89%B9%E5%BE%81%E9%87%8D%E8%A6%81%E6%80%A7+concept+illustration+diagram&w=1000&h=700&c=7&rs=1&p=0,置换特征重要性 concept illustration diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,置换特征重要性 concept illustration diagram,概念示意,schematic,置换特征重要性的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,63,Python示例：置换特征重要性,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s063_r1_python-microstructure-microscopy.jpg,assets/downloaded/ch10/text1_expanded/ch10_s063_r1_python-microstructure-microscopy.jpg,ch10_s063_r1_python-microstructure-microscopy.jpg,.jpg,40070,1000,700,eac935ea8e854bca703f2be9f997bd1e5e172b0083dd6a727e60c072cb4c4e07,https://www.bing.com/images/search?q=Python%E7%A4%BA%E4%BE%8B+%E7%BD%AE%E6%8D%A2%E7%89%B9%E5%BE%81%E9%87%8D%E8%A6%81%E6%80%A7+materials+microstructure+microscopy,https://tse1.mm.bing.net/th?q=Python%E7%A4%BA%E4%BE%8B+%E7%BD%AE%E6%8D%A2%E7%89%B9%E5%BE%81%E9%87%8D%E8%A6%81%E6%80%A7+materials+microstructure+microscopy&w=1000&h=700&c=7&rs=1&p=0,Python示例 置换特征重要性 materials microstructure microscopy,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python示例 置换特征重要性 materials microstructure microscopy,材料组织,microscopy,Python示例：置换特征重要性的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,64,部分依赖图 PDP,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s064_r1_trustworthy-data-security-privacy-fairness-e.jpg,assets/downloaded/ch10/text1_expanded/ch10_s064_r1_trustworthy-data-security-privacy-fairness-e.jpg,ch10_s064_r1_trustworthy-data-security-privacy-fairness-e.jpg,.jpg,85955,1400,900,388874812fe17c2a5f05ce08810c07f82e257fa1cb371b6937ad4812a7bd44b2,https://www.bing.com/images/search?q=trustworthy+AI+data+security+privacy+fairness+explainability+workflow+%E9%83%A8%E5%88%86%E4%BE%9D%E8%B5%96%E5%9B%BE+PDP+concept+diagram+open+educational+resource+%E9%83%A8%E5%88%86%E4%BE%9D%E8%B5%96%E5%9B%BE+PDP,https://tse1.mm.bing.net/th?q=trustworthy+AI+data+security+privacy+fairness+explainability+workflow+%E9%83%A8%E5%88%86%E4%BE%9D%E8%B5%96%E5%9B%BE+PDP+concept+diagram+open+educational+resource+%E9%83%A8%E5%88%86%E4%BE%9D%E8%B5%96%E5%9B%BE+PDP&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI data security privacy fairness explainability workflow 部分依赖图 PDP concept diagram open educational resource 部分依赖图 PDP,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI data security privacy fairness explainability workflow 部分依赖图 PDP concept diagram open educational resource 部分依赖图 PDP,概念示意,schematic,部分依赖图 PDP的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,65,PDP的使用边界,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s065_r1_pdp-illustration.jpg,assets/downloaded/ch10/text1_expanded/ch10_s065_r1_pdp-illustration.jpg,ch10_s065_r1_pdp-illustration.jpg,.jpg,59278,1000,700,bad646fdd50b19bfb2036ea8729efec8fb16eaece0e7fd4dcbf1778a3d863f63,https://www.bing.com/images/search?q=PDP%E7%9A%84%E4%BD%BF%E7%94%A8%E8%BE%B9%E7%95%8C+concept+illustration+diagram,https://tse1.mm.bing.net/th?q=PDP%E7%9A%84%E4%BD%BF%E7%94%A8%E8%BE%B9%E7%95%8C+concept+illustration+diagram&w=1000&h=700&c=7&rs=1&p=0,PDP的使用边界 concept illustration diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,PDP的使用边界 concept illustration diagram,概念示意,schematic,PDP的使用边界的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,66,SHAP思想简介,yes,2,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s066_r1_shap-trustworthy-data-security-privacy-expla.jpg,assets/downloaded/ch10/text1_expanded/ch10_s066_r1_shap-trustworthy-data-security-privacy-expla.jpg,ch10_s066_r1_shap-trustworthy-data-security-privacy-expla.jpg,.jpg,61198,1200,797,ca188d36be3763a946d34b7510e7d263470bf4096caf9f91aaded10117f554f9,https://www.bing.com/images/search?q=SHAP+trustworthy+AI+data+security+privacy+explainable+AI+data+security+privacy+compliance+diagram,https://tse1.mm.bing.net/th?q=SHAP+trustworthy+AI+data+security+privacy+explainable+AI+data+security+privacy+compliance+diagram&w=1200&h=800&c=7&rs=1&p=0,SHAP trustworthy AI data security privacy explainable AI data security privacy compliance diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,SHAP trustworthy AI data security privacy explainable AI data security privacy compliance diagram,安全合规案例,schematic,SHAP思想简介的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,67,反事实解释,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s067_r1_microscopy.jpg,assets/downloaded/ch10/text1_expanded/ch10_s067_r1_microscopy.jpg,ch10_s067_r1_microscopy.jpg,.jpg,44724,1200,800,f6cf8abb6429558a290efcf9a5486b045f246c8a238f8f99d8e4c2dc7363bb8d,https://www.bing.com/images/search?q=%E6%9D%90%E6%96%99%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB+%E5%9B%BE%E5%83%8F+%E5%8F%8D%E4%BA%8B%E5%AE%9E%E8%A7%A3%E9%87%8A+%E5%8F%8D%E4%BA%8B%E5%AE%9E%E8%A7%A3%E9%87%8A,https://tse1.mm.bing.net/th?q=%E6%9D%90%E6%96%99%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB+%E5%9B%BE%E5%83%8F+%E5%8F%8D%E4%BA%8B%E5%AE%9E%E8%A7%A3%E9%87%8A+%E5%8F%8D%E4%BA%8B%E5%AE%9E%E8%A7%A3%E9%87%8A&w=1200&h=800&c=7&rs=1&p=0,材料显微组织识别 图像 反事实解释 反事实解释,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,材料显微组织识别 图像 反事实解释 反事实解释,材料组织,microscopy,反事实解释的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,68,视觉模型解释：Grad-CAM直观思想,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s068_r1_grad-cam-grad-cam.jpg,assets/downloaded/ch10/text1_expanded/ch10_s068_r1_grad-cam-grad-cam.jpg,ch10_s068_r1_grad-cam-grad-cam.jpg,.jpg,55868,1200,799,2c1167482c8254581dab95d711fd7c341cae716ee36021a89d730d863ca89813,https://www.bing.com/images/search?q=%E6%9D%90%E6%96%99%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB+%E5%9B%BE%E5%83%8F+%E8%A7%86%E8%A7%89%E6%A8%A1%E5%9E%8B%E8%A7%A3%E9%87%8A%EF%BC%9AGrad-CAM%E7%9B%B4%E8%A7%82%E6%80%9D%E6%83%B3+%E8%A7%86%E8%A7%89%E6%A8%A1%E5%9E%8B%E8%A7%A3%E9%87%8A+Grad+CAM%E7%9B%B4%E8%A7%82%E6%80%9D%E6%83%B3,https://tse1.mm.bing.net/th?q=%E6%9D%90%E6%96%99%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB+%E5%9B%BE%E5%83%8F+%E8%A7%86%E8%A7%89%E6%A8%A1%E5%9E%8B%E8%A7%A3%E9%87%8A%EF%BC%9AGrad-CAM%E7%9B%B4%E8%A7%82%E6%80%9D%E6%83%B3+%E8%A7%86%E8%A7%89%E6%A8%A1%E5%9E%8B%E8%A7%A3%E9%87%8A+Grad+CAM%E7%9B%B4%E8%A7%82%E6%80%9D%E6%83%B3&w=1200&h=800&c=7&rs=1&p=0,材料显微组织识别 图像 视觉模型解释：Grad-CAM直观思想 视觉模型解释 Grad CAM直观思想,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,材料显微组织识别 图像 视觉模型解释：Grad-CAM直观思想 视觉模型解释 Grad CAM直观思想,材料组织,microscopy,视觉模型解释：Grad-CAM直观思想的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,69,10.4.2 模型可信度评价维度,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s069_r1_data-security-privacy-compliance.jpg,assets/downloaded/ch10/text1_expanded/ch10_s069_r1_data-security-privacy-compliance.jpg,ch10_s069_r1_data-security-privacy-compliance.jpg,.jpg,44024,1000,700,a2dbd15b9bed685568be84e3c52387dd9c92d9055321147532fd72663f4d1543,https://www.bing.com/images/search?q=10+4+2+%E6%A8%A1%E5%9E%8B%E5%8F%AF%E4%BF%A1%E5%BA%A6%E8%AF%84%E4%BB%B7%E7%BB%B4%E5%BA%A6+data+security+privacy+compliance+diagram,https://tse1.mm.bing.net/th?q=10+4+2+%E6%A8%A1%E5%9E%8B%E5%8F%AF%E4%BF%A1%E5%BA%A6%E8%AF%84%E4%BB%B7%E7%BB%B4%E5%BA%A6+data+security+privacy+compliance+diagram&w=1000&h=700&c=7&rs=1&p=0,10 4 2 模型可信度评价维度 data security privacy compliance diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,10 4 2 模型可信度评价维度 data security privacy compliance diagram,安全合规案例,schematic,10.4.2 模型可信度评价维度的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,70,回归任务误差指标,yes,5,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s070_r1_trustworthy-data-security-privacy-explainabl.jpg,assets/downloaded/ch10/text1_expanded/ch10_s070_r1_trustworthy-data-security-privacy-explainabl.jpg,ch10_s070_r1_trustworthy-data-security-privacy-explainabl.jpg,.jpg,95367,1400,899,cae8f09e217ec582da7c2c2848166263870520f4878a2d5aa91c8889adec9997,https://www.bing.com/images/search?q=trustworthy+AI+data+security+privacy+explainable+AI+algorithm+workflow+diagram+%E5%9B%9E%E5%BD%92%E4%BB%BB%E5%8A%A1%E8%AF%AF%E5%B7%AE%E6%8C%87%E6%A0%87+education,https://tse1.mm.bing.net/th?q=trustworthy+AI+data+security+privacy+explainable+AI+algorithm+workflow+diagram+%E5%9B%9E%E5%BD%92%E4%BB%BB%E5%8A%A1%E8%AF%AF%E5%B7%AE%E6%8C%87%E6%A0%87+education&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI data security privacy explainable AI algorithm workflow diagram 回归任务误差指标 education,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI data security privacy explainable AI algorithm workflow diagram 回归任务误差指标 education,算法流程,flowchart,回归任务误差指标的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
